date,open,high,low,close,volume
2013-06-13,247.76,248.72,244.38,244.49,94948.0
2013-06-14,246.21,246.42,244.22,245.36,81820.0
2013-06-17,245.43,246.59,244.18,244.77,69774.0
2013-06-18,245.44,247.13,243.45,247.13,80876.0
2013-06-19,246.94,246.96,244.77,245.44,83448.0
2013-06-20,242.08,243.28,239.45,240.26,88983.0
2013-06-21,234.23,236.9,234.15,236.57,102435.0
2013-06-24,236.33,236.33,233.47,233.47,63139.0
2013-06-25,232.25,235.04,230.38,231.75,88859.0
2013-06-26,234.26,234.26,230.18,231.52,78194.0
2013-06-27,235.19,239.37,235.11,238.65,72357.0
2013-06-28,240.01,242.68,240.0,242.27,78921.0
2013-07-01,240.58,242.69,240.28,241.05,55145.0
2013-07-02,241.76,242.61,240.24,240.8,88065.0
2013-07-03,240.69,241.68,236.28,236.63,78749.0
2013-07-04,237.36,238.78,236.64,238.56,76998.0
2013-07-05,239.72,241.12,236.56,237.28,76784.0
2013-07-08,236.86,238.42,234.11,235.12,78223.0
2013-07-09,236.69,237.23,235.02,236.94,62564.0
2013-07-10,237.74,237.94,235.41,236.23,59414.0
2013-07-11,238.49,243.88,238.45,243.88,86887.0
2013-07-12,243.28,243.33,241.74,242.72,78663.0
2013-07-15,242.75,243.77,239.51,243.43,74263.0
2013-07-16,243.4,243.52,241.06,242.02,58986.0
2013-07-17,242.64,245.87,240.42,244.82,95072.0
2013-07-18,244.09,244.41,242.25,242.92,72850.0
2013-07-19,243.51,243.66,240.63,242.03,72276.0
2013-07-22,243.32,245.27,242.18,243.18,81320.0
2013-07-23,244.62,246.76,243.86,246.63,81578.0
2013-07-24,246.61,248.17,246.16,247.84,72120.0
2013-07-25,247.11,248.29,246.74,247.71,76305.0
2013-07-26,248.04,248.68,246.6,247.8,98265.0
2013-07-29,247.4,248.22,246.37,246.53,118395.0
2013-07-30,246.78,248.81,246.47,248.78,98466.0
2013-07-31,248.37,249.03,247.74,247.99,89609.0
2013-08-01,248.33,249.62,246.94,248.89,91584.0
2013-08-02,251.03,251.65,249.05,249.33,98129.0
2013-08-05,248.92,249.66,248.21,248.25,62218.0
2013-08-06,247.85,247.94,245.37,246.8,106231.0
2013-08-07,244.73,245.11,242.75,242.75,103333.0
2013-08-08,243.52,245.11,242.77,243.39,116508.0
2013-08-09,243.51,244.43,242.42,243.13,91837.0
2013-08-12,242.79,245.19,242.74,243.78,92466.0
2013-08-13,245.08,248.21,244.68,248.2,115631.0
2013-08-14,248.2,250.04,247.69,249.82,83697.0
2013-08-16,247.12,250.36,246.76,249.23,73761.0
2013-08-19,248.76,249.04,247.68,248.89,90684.0
2013-08-20,247.97,249.89,244.82,245.13,89308.0
2013-08-21,245.48,246.15,242.11,242.49,102107.0
2013-08-22,239.93,241.63,239.01,240.37,116922.0
2013-08-23,242.17,244.25,241.05,243.37,88265.0
2013-08-26,244.21,246.13,244.16,245.71,78632.0
2013-08-27,245.13,247.21,244.87,245.71,89064.0
2013-08-28,242.7,245.78,242.54,245.67,70691.0
2013-08-29,246.69,250.02,246.62,248.86,75560.0
2013-08-30,250.52,251.74,249.36,251.74,68668.0
2013-09-02,251.65,252.51,250.84,251.13,55644.0
2013-09-03,252.43,253.37,251.49,252.05,73560.0
2013-09-04,251.4,252.99,250.4,252.15,69844.0
2013-09-05,253.68,255.12,252.79,254.62,76579.0
2013-09-06,255.01,256.24,254.19,255.25,82368.0
2013-09-09,256.48,258.12,256.27,258.12,76067.0
2013-09-10,258.62,261.2,258.53,261.2,89515.0
2013-09-11,261.38,262.38,260.13,262.38,86137.0
2013-09-12,262.4,264.27,261.1,262.32,98835.0
2013-09-13,260.99,262.38,260.52,260.83,77929.0
2013-09-16,263.4,264.38,262.53,263.86,74975.0
2013-09-17,263.19,263.39,261.06,262.56,71055.0
2013-09-23,261.64,263.92,260.76,263.02,80445.0
2013-09-24,261.85,263.43,260.42,262.83,108559.0
2013-09-25,262.42,262.76,260.23,261.45,104132.0
2013-09-26,260.59,262.68,260.47,262.68,81536.0
2013-09-27,263.34,263.65,262.66,262.94,91122.0
2013-09-30,261.56,262.3,260.55,260.91,65543.0
2013-10-01,261.08,263.29,260.55,261.48,70906.0
2013-10-02,263.42,263.57,261.66,261.87,73520.0
2013-10-04,262.27,263.04,260.25,261.78,74144.0
2013-10-07,261.93,262.76,261.38,261.85,64708.0
2013-10-08,260.95,263.15,260.09,263.14,73858.0
2013-10-10,262.83,264.16,262.39,262.9,73049.0
2013-10-11,265.19,266.81,264.41,266.35,91604.0
2013-10-14,266.52,266.77,265.81,265.81,69322.0
2013-10-15,267.87,269.53,267.87,269.02,68331.0
2013-10-16,268.92,270.3,268.19,268.25,73543.0
2013-10-17,270.6,270.76,268.9,269.59,93651.0
2013-10-18,270.51,271.25,269.7,271.24,73412.0
2013-10-21,271.55,272.56,270.56,271.22,62478.0
2013-10-22,270.75,271.13,269.71,271.11,84119.0
2013-10-23,271.96,272.06,268.0,268.03,105485.0
2013-10-24,267.85,269.36,266.75,269.36,59138.0
2013-10-25,269.42,269.42,266.01,267.51,66297.0
2013-10-28,267.96,269.77,267.21,269.74,70676.0
2013-10-29,269.5,270.6,268.5,270.28,64058.0
2013-10-30,270.72,271.44,269.13,271.44,58681.0
2013-10-31,270.13,270.81,266.88,266.91,66797.0
2013-11-01,268.06,268.83,267.23,268.63,53924.0
2013-11-04,267.88,268.01,266.2,266.59,57546.0
2013-11-05,266.98,267.3,264.37,264.96,61080.0
2013-11-06,265.16,266.19,264.31,264.62,58305.0
2013-11-07,264.71,265.12,262.71,263.34,59119.0
2013-11-08,260.97,262.58,260.53,260.53,64729.0
2013-11-11,262.14,262.14,259.49,260.15,54846.0
2013-11-12,261.21,263.57,261.13,262.81,58732.0
2013-11-13,262.42,262.45,258.04,258.04,59294.0
2013-11-14,260.53,260.79,258.11,258.44,68231.0
2013-11-15,260.48,264.33,260.47,264.2,70120.0
2013-11-18,265.38,265.96,264.65,265.03,58663.0
2013-11-19,264.84,268.37,264.68,267.81,76854.0
2013-11-20,267.23,267.43,264.69,265.62,85759.0
2013-11-21,265.06,265.06,260.97,262.2,58362.0
2013-11-22,263.4,264.65,261.89,263.86,56990.0
2013-11-25,265.85,267.45,265.2,265.21,56729.0
2013-11-26,264.02,266.26,262.78,266.26,54064.0
2013-11-27,265.28,267.15,264.5,267.15,84488.0
2013-11-28,268.8,270.07,268.42,269.7,62913.0
2013-11-29,269.61,270.36,268.68,269.57,54353.0
2013-12-02,270.48,270.84,267.35,267.58,57620.0
2013-12-03,266.64,267.33,264.79,264.84,61970.0
2013-12-04,263.39,264.53,261.48,261.48,54677.0
2013-12-05,262.5,262.6,259.21,261.1,51680.0
2013-12-06,261.04,262.17,260.54,260.71,52755.0
2013-12-09,263.52,264.14,263.24,263.7,52025.0
2013-12-10,263.55,263.75,262.24,262.68,56661.0
2013-12-11,261.74,263.67,259.78,260.55,59242.0
2013-12-12,258.95,259.46,257.7,259.05,93726.0
2013-12-13,258.29,258.49,256.08,258.04,61162.0
2013-12-16,257.7,259.07,257.0,257.9,46762.0
2013-12-17,260.27,260.67,258.18,258.72,78914.0
2013-12-18,259.62,261.24,258.74,259.98,56756.0
2013-12-19,263.16,263.21,259.46,260.2,58313.0
2013-12-20,259.85,261.55,259.78,261.27,55377.0
2013-12-23,262.78,263.89,262.14,263.24,59325.0
2013-12-24,263.72,264.54,262.79,263.58,62873.0
2013-12-26,263.85,264.63,262.82,263.15,52440.0
2013-12-27,262.47,263.79,261.54,263.32,56679.0
2013-12-30,263.55,264.24,262.53,264.24,55608.0
2014-01-02,264.35,264.51,257.63,257.64,64004.0
2014-01-03,257.05,257.29,253.18,254.48,62393.0
2014-01-06,254.7,256.67,254.11,255.41,59076.0
2014-01-07,254.53,257.02,254.41,255.98,60982.0
2014-01-08,256.85,257.06,254.63,255.76,66026.0
2014-01-09,256.26,256.65,253.63,253.63,77981.0
2014-01-10,254.05,255.14,251.59,252.48,78932.0
2014-01-13,253.83,254.84,253.16,254.08,54397.0
2014-01-14,253.3,256.27,252.75,253.97,59996.0
2014-01-15,255.52,255.65,253.82,254.73,64619.0
2014-01-16,255.43,256.52,255.11,255.36,57598.0
2014-01-17,255.54,256.13,253.37,253.46,58435.0
2014-01-20,253.66,255.06,252.0,254.81,47195.0
2014-01-21,255.03,256.65,254.29,256.34,56956.0
2014-01-22,255.73,257.08,255.53,257.08,61703.0
2014-01-23,256.72,256.75,253.72,253.74,61082.0
2014-01-24,252.93,253.83,250.58,252.89,68979.0
2014-01-27,248.22,250.18,247.43,248.95,74545.0
2014-01-28,248.48,250.23,248.16,249.91,79258.0
2014-01-29,251.11,253.31,250.98,252.89,75454.0
2014-02-03,251.37,251.76,249.7,250.01,71711.0
2014-02-04,246.56,247.04,245.1,245.3,81418.0
2014-02-05,246.79,247.44,245.5,246.04,74756.0
2014-02-06,246.92,249.04,246.85,248.56,69978.0
2014-02-07,250.69,250.69,248.94,250.51,83453.0
2014-02-10,251.2,251.26,249.39,250.47,62574.0
2014-02-11,250.59,252.39,250.06,251.87,66997.0
2014-02-12,253.29,253.29,252.07,252.31,71973.0
2014-02-13,252.37,253.61,250.49,250.97,56633.0
2014-02-14,251.38,253.83,251.35,252.74,61587.0
2014-02-17,254.33,254.98,253.17,253.64,62250.0
2014-02-18,253.69,254.3,252.07,253.66,48393.0
2014-02-19,253.35,253.35,251.39,252.92,54396.0
2014-02-20,251.34,252.57,250.65,250.95,63249.0
2014-02-21,253.63,255.22,253.34,255.22,67090.0
2014-02-24,255.25,255.82,253.21,254.01,48157.0
2014-02-25,255.27,256.29,254.85,256.24,71628.0
2014-02-26,256.13,257.8,255.03,257.31,62751.0
2014-02-27,257.06,258.62,256.42,258.28,66749.0
2014-02-28,257.98,258.74,257.35,258.41,97751.0
2014-03-03,256.55,256.86,254.71,256.29,58276.0
2014-03-04,254.9,256.22,254.52,254.78,51566.0
2014-03-05,257.52,258.23,257.23,257.3,65360.0
2014-03-06,257.66,257.73,256.68,257.63,58291.0
2014-03-07,258.21,258.76,256.46,257.35,63451.0
2014-03-10,256.19,256.23,254.1,254.48,56878.0
2014-03-11,254.88,255.5,253.8,255.49,61954.0
2014-03-12,254.52,254.75,250.75,251.11,75957.0
2014-03-13,252.14,252.96,250.97,251.09,76667.0
2014-03-14,248.56,250.12,248.2,249.02,69089.0
2014-03-17,249.12,250.26,248.86,250.15,59057.0
2014-03-18,252.05,252.75,250.59,251.87,60883.0
2014-03-19,252.81,252.99,251.07,251.32,63956.0
2014-03-20,250.88,251.0,248.68,248.68,62124.0
2014-03-21,250.17,250.81,249.76,250.68,63810.0
2014-03-24,250.89,252.84,250.87,252.31,60235.0
2014-03-25,251.6,252.31,250.88,251.56,66631.0
2014-03-26,253.55,255.4,253.36,255.08,70210.0
2014-03-27,254.83,257.49,254.76,257.26,66750.0
2014-03-28,256.37,258.07,255.96,257.44,54783.0
2014-03-31,258.54,258.71,256.3,258.11,70004.0
2014-04-01,257.88,259.01,256.78,258.95,65182.0
2014-04-02,260.14,260.34,259.33,259.7,68687.0
2014-04-03,259.99,261.49,259.07,259.34,69460.0
2014-04-04,259.21,260.35,258.98,259.47,60463.0
2014-04-07,259.03,260.09,258.16,259.89,55818.0
2014-04-08,258.15,260.85,258.15,260.47,60640.0
2014-04-09,261.18,261.55,260.31,261.21,88112.0
2014-04-10,262.4,262.57,260.62,262.41,69195.0
2014-04-11,259.1,260.53,259.08,260.53,59843.0
2014-04-14,260.02,261.21,259.92,260.51,51721.0
2014-04-15,262.22,262.29,259.46,259.74,59519.0
2014-04-16,260.03,260.44,258.96,259.83,54097.0
2014-04-17,260.96,261.08,258.63,259.66,54370.0
2014-04-18,260.65,261.69,260.6,261.52,48579.0
2014-04-21,261.77,261.87,260.06,260.9,41414.0
2014-04-22,261.17,261.66,259.83,261.55,61076.0
2014-04-23,262.37,262.87,260.93,261.2,76560.0
2014-04-24,262.09,262.22,260.39,261.08,67307.0
2014-04-25,260.83,260.86,257.42,257.42,61353.0
2014-04-28,256.95,257.97,256.8,256.8,56167.0
2014-04-29,257.52,257.74,255.16,255.8,53836.0
2014-04-30,257.16,257.29,254.28,255.33,65986.0
2014-05-02,256.08,256.49,254.79,255.07,54123.0
2014-05-07,255.83,255.88,252.35,252.35,60556.0
2014-05-08,253.31,253.85,251.72,253.84,59471.0
2014-05-09,254.2,254.8,253.45,254.31,49655.0
2014-05-12,254.23,256.11,253.44,255.8,58444.0
2014-05-13,256.99,259.27,256.58,258.4,60698.0
2014-05-14,259.63,262.43,259.57,262.43,57235.0
2014-05-15,261.98,263.17,261.82,262.4,60167.0
2014-05-16,261.45,262.97,260.64,262.97,57490.0
2014-05-19,262.88,263.5,261.25,263.42,66141.0
2014-05-20,262.97,263.38,262.07,263.04,59785.0
2014-05-21,261.9,263.58,261.56,262.4,53824.0
2014-05-22,263.41,264.5,262.8,263.33,66933.0
2014-05-23,262.8,263.63,262.59,263.42,53468.0
2014-05-26,263.14,263.87,261.99,262.33,45732.0
2014-05-27,262.92,263.22,259.31,260.36,46543.0
2014-05-28,260.83,263.01,260.46,263.01,52057.0
2014-05-29,263.61,263.98,262.15,262.57,57988.0
2014-05-30,263.07,263.68,259.93,259.94,90314.0
2014-06-02,260.49,261.92,260.49,261.4,52324.0
2014-06-03,262.1,262.32,260.07,262.22,73581.0
2014-06-05,262.27,262.28,259.31,260.56,72715.0
2014-06-09,261.97,262.45,259.18,259.68,64803.0
2014-06-10,261.24,262.77,260.36,262.64,58608.0
2014-06-11,262.19,263.19,261.58,262.62,62390.0
2014-06-12,262.57,262.83,260.83,262.01,64444.0
2014-06-13,261.09,261.11,257.89,258.75,49989.0
2014-06-16,258.16,259.7,258.04,259.43,57203.0
2014-06-17,259.57,260.74,259.02,260.43,57920.0
2014-06-18,260.46,260.46,258.31,258.7,52470.0
2014-06-19,259.19,259.95,258.15,258.83,59346.0
2014-06-20,258.65,258.7,255.03,255.31,68582.0
2014-06-23,256.43,257.55,256.0,256.77,52711.0
2014-06-24,257.1,260.38,257.04,259.75,65842.0
2014-06-25,259.51,259.72,257.99,258.16,57618.0
2014-06-26,258.2,260.46,258.11,260.03,62559.0
2014-06-27,259.28,260.13,258.25,258.78,53438.0
2014-06-30,259.81,260.64,259.14,260.56,51516.0
2014-07-01,259.14,259.93,258.49,259.74,50686.0
2014-07-02,261.01,262.23,260.19,262.04,67559.0
2014-07-03,262.03,262.03,260.71,261.13,56222.0
2014-07-04,262.09,262.09,260.08,260.63,47253.0
2014-07-07,260.18,260.48,258.88,259.95,47813.0
2014-07-08,259.7,260.76,258.74,259.93,46763.0
2014-07-09,258.6,259.01,257.83,258.87,56680.0
2014-07-10,259.4,259.73,258.74,259.17,57225.0
2014-07-11,257.14,257.81,256.23,256.72,54163.0
2014-07-14,258.11,258.59,257.27,257.27,51371.0
2014-07-15,258.87,260.79,258.79,260.4,66257.0
2014-07-16,260.85,261.19,260.27,260.82,67664.0
2014-07-17,261.8,262.65,261.52,261.93,71866.0
2014-07-18,259.97,261.68,259.78,261.66,82260.0
2014-07-21,262.88,263.33,261.26,261.51,54653.0
2014-07-22,261.94,262.86,261.39,262.86,52128.0
2014-07-23,263.34,263.67,262.0,262.56,84365.0
2014-07-24,263.28,263.72,261.86,262.72,90697.0
2014-07-25,263.13,263.84,262.55,263.47,69724.0
2014-07-28,263.77,266.4,263.74,265.53,90745.0
2014-07-29,266.2,268.31,266.04,268.01,107138.0
2014-07-30,268.44,272.83,268.21,271.17,113709.0
2014-07-31,270.93,272.12,269.15,269.68,102611.0
2014-08-01,268.01,269.88,267.8,268.56,80937.0
2014-08-04,269.66,270.09,267.9,269.65,67252.0
2014-08-05,268.92,269.14,266.54,267.63,87505.0
2014-08-06,267.12,267.85,265.92,266.6,94604.0
2014-08-07,266.73,266.94,264.76,265.64,63544.0
2014-08-08,264.74,265.08,261.53,262.02,72439.0
2014-08-11,264.59,264.59,262.99,263.32,61273.0
2014-08-12,264.54,265.75,263.08,263.34,70309.0
2014-08-13,264.14,265.91,263.3,265.91,70975.0
2014-08-14,266.47,267.37,264.94,265.88,63803.0
2014-08-18,267.03,267.29,264.24,264.24,60713.0
2014-08-19,266.07,267.17,265.87,266.62,68137.0
2014-08-20,268.03,268.28,265.52,266.79,70812.0
2014-08-21,265.98,266.12,262.14,262.53,70916.0
2014-08-22,263.08,264.43,262.8,264.26,54836.0
2014-08-25,262.89,264.69,262.19,264.46,57892.0
2014-08-26,265.51,266.07,264.97,265.14,60689.0
2014-08-27,266.12,267.04,265.42,265.88,73631.0
2014-08-28,267.24,268.13,265.66,266.19,57040.0
2014-08-29,265.38,266.1,264.03,265.41,61094.0
2014-09-01,265.28,265.93,264.58,265.27,54167.0
2014-09-02,264.96,265.0,262.29,262.61,58035.0
2014-09-03,262.49,263.02,260.87,262.27,78813.0
2014-09-04,263.52,264.41,262.37,263.19,68756.0
2014-09-05,262.9,263.64,261.34,262.09,54455.0
2014-09-11,261.72,262.45,259.8,259.8,66345.0
2014-09-12,261.01,262.29,260.54,261.39,54094.0
2014-09-15,260.92,261.2,259.6,260.56,49203.0
2014-09-16,261.14,261.94,260.58,261.45,48354.0
2014-09-17,262.71,264.01,262.56,264.01,54244.0
2014-09-18,263.35,264.3,261.27,261.72,66606.0
2014-09-19,262.99,263.64,262.29,262.31,83956.0
2014-09-22,262.06,262.1,259.16,260.15,45658.0
2014-09-23,258.53,259.63,258.11,258.49,59132.0
2014-09-24,257.81,258.98,256.88,258.88,59343.0
2014-09-25,260.25,260.36,257.88,258.46,64473.0
2014-09-26,256.41,258.34,256.25,258.33,55002.0
2014-09-29,258.95,259.12,257.38,257.95,66200.0
2014-09-30,257.37,258.14,255.09,256.77,63850.0
2014-10-01,255.78,255.81,252.65,252.81,70721.0
2014-10-02,252.09,252.2,249.22,250.06,72612.0
2014-10-06,251.59,251.66,249.1,249.19,73536.0
2014-10-07,250.9,251.49,249.07,249.93,67298.0
2014-10-08,247.89,249.87,247.88,248.36,56217.0
2014-10-10,246.48,246.48,243.85,245.06,62335.0
2014-10-13,241.95,244.68,241.86,244.18,66686.0
2014-10-14,245.27,246.07,244.2,244.47,67997.0
2014-10-15,244.91,245.85,242.95,243.87,65318.0
2014-10-16,241.98,243.31,241.17,242.79,71171.0
2014-10-17,243.26,243.29,239.43,239.84,74575.0
2014-10-20,242.36,244.34,242.08,243.9,52795.0
2014-10-21,242.73,242.73,240.91,241.48,63162.0
2014-10-22,244.43,244.46,242.43,244.12,61462.0
2014-10-23,243.45,245.02,242.32,243.38,58954.0
2014-10-24,244.75,244.76,241.25,242.91,88301.0
2014-10-27,244.02,244.94,243.52,243.89,65959.0
2014-10-28,244.26,244.42,242.93,243.3,59979.0
2014-10-29,245.16,248.7,244.18,248.64,97393.0
2014-10-30,248.01,248.91,246.76,248.84,72499.0
2014-10-31,249.55,250.73,247.96,250.45,76870.0
2014-11-03,249.79,250.01,247.9,248.69,68494.0
2014-11-04,248.15,249.19,245.59,246.51,81762.0
2014-11-05,246.83,247.66,245.28,245.86,68313.0
2014-11-06,246.04,247.65,245.17,247.19,67675.0
2014-11-07,247.05,248.04,246.5,247.39,57975.0
2014-11-10,249.16,251.37,249.11,250.64,67041.0
2014-11-11,250.41,251.07,249.99,250.45,58414.0
2014-11-12,250.76,252.2,250.29,251.26,73322.0
2014-11-13,251.59,251.98,249.28,250.11,72729.0
2014-11-14,249.84,249.84,247.33,248.18,63205.0
2014-11-17,247.73,248.92,246.97,248.3,63261.0
2014-11-18,249.45,250.96,249.45,250.65,59583.0
2014-11-19,251.71,251.71,249.4,250.33,70736.0
2014-11-20,249.43,249.76,248.36,248.96,86158.0
2014-11-21,250.14,250.45,249.25,249.9,72381.0
2014-11-24,252.52,253.05,251.83,252.34,94991.0
2014-11-25,252.9,252.92,251.71,251.72,79997.0
2014-11-26,252.59,252.6,250.87,252.0,72469.0
2014-11-27,254.13,254.57,253.3,253.3,93042.0
2014-11-28,253.6,253.98,252.7,253.7,67307.0
2014-12-01,252.09,252.15,250.86,251.59,79209.0
2014-12-02,250.69,251.44,250.12,251.41,67719.0
2014-12-03,251.94,252.51,251.13,251.65,52746.0
2014-12-04,252.48,254.31,252.43,254.06,59998.0
2014-12-05,254.08,254.58,253.8,254.24,73556.0
2014-12-08,254.49,254.68,253.38,253.71,46984.0
2014-12-09,253.39,253.8,252.49,253.21,73576.0
2014-12-10,252.21,252.57,249.35,249.35,60544.0
2014-12-11,247.22,248.37,245.53,245.54,69802.0
2014-12-12,246.2,247.23,245.48,246.44,62640.0
2014-12-15,243.93,246.27,243.25,246.27,55403.0
2014-12-16,244.73,246.57,243.96,244.43,67729.0
2014-12-17,245.35,245.37,243.72,243.72,61633.0
2014-12-18,246.08,246.4,241.89,243.82,58766.0
2014-12-19,246.88,248.14,245.95,247.96,55461.0
2014-12-22,248.93,249.84,247.67,249.7,46010.0
2014-12-23,249.58,249.92,248.74,249.06,50657.0
2014-12-24,249.16,250.17,248.63,250.07,43539.0
2014-12-26,250.08,251.12,249.65,250.05,48848.0
2014-12-29,248.25,248.45,246.3,246.3,44542.0
2014-12-30,247.09,247.39,243.78,244.05,52929.0
2015-01-02,243.96,245.32,243.25,244.79,54153.0
2015-01-05,243.83,244.56,241.76,244.26,62845.0
2015-01-06,241.36,242.06,239.32,239.93,66249.0
2015-01-07,239.41,240.91,239.09,240.53,54599.0
2015-01-08,242.28,244.13,241.68,243.94,64021.0
2015-01-09,245.97,247.11,245.4,246.05,65125.0
2015-01-12,245.16,246.27,245.05,245.7,64517.0
2015-01-13,244.98,246.64,244.47,246.29,59912.0
2015-01-14,246.48,247.46,245.78,245.99,70777.0
2015-01-15,245.96,246.63,244.9,245.76,59449.0
2015-01-16,244.7,244.7,241.77,242.22,73306.0
2015-01-19,244.06,245.82,243.69,244.78,63223.0
2015-01-20,245.52,247.39,245.5,247.24,55117.0
2015-01-21,247.01,248.59,246.63,248.59,64991.0
2015-01-22,249.22,249.98,248.01,248.47,76606.0
2015-01-23,251.76,251.8,249.55,250.32,78373.0
2015-01-26,248.92,250.21,248.42,250.14,62741.0
2015-01-27,250.76,252.2,250.56,252.2,85047.0
2015-01-28,250.82,252.5,250.12,252.21,85186.0
2015-01-29,250.45,251.84,249.78,250.46,83370.0
2015-01-30,251.82,251.84,249.88,249.88,93066.0
2015-02-02,249.83,251.2,249.49,250.61,76488.0
2015-02-03,251.63,251.66,249.22,250.38,79093.0
2015-02-04,251.98,253.07,251.6,251.6,78229.0
2015-02-05,251.33,251.42,248.9,249.78,69969.0
2015-02-06,249.89,250.16,248.68,250.16,76076.0
2015-02-09,249.05,249.94,248.58,249.26,64832.0
2015-02-10,249.62,250.42,247.66,247.66,62808.0
2015-02-11,248.49,249.01,247.77,248.4,64784.0
2015-02-12,248.48,248.5,246.32,247.71,66380.0
2015-02-13,248.65,249.76,248.26,249.76,63130.0
2015-02-16,250.17,250.55,249.54,249.81,52102.0
2015-02-17,249.36,250.67,248.92,250.37,55683.0
2015-02-23,252.13,252.51,250.56,250.8,58970.0
2015-02-24,251.83,252.11,251.09,251.28,61664.0
2015-02-25,252.72,253.22,252.01,252.96,79616.0
2015-02-26,253.03,253.13,251.89,252.93,79376.0
2015-02-27,252.73,252.83,251.2,251.46,80294.0
2015-03-02,253.13,253.74,252.39,253.65,92832.0
2015-03-03,254.55,254.97,253.89,254.5,87501.0
2015-03-04,254.56,254.72,253.89,254.31,72310.0
2015-03-05,254.02,254.86,253.64,254.16,58424.0
2015-03-06,254.74,256.15,254.73,255.96,83128.0
2015-03-09,254.81,254.94,252.69,252.77,65398.0
2015-03-10,253.76,254.16,251.75,251.75,76302.0
2015-03-11,250.09,252.66,250.09,252.16,79665.0
2015-03-12,251.67,253.23,250.28,250.28,98652.0
2015-03-13,252.56,253.31,251.98,252.18,66614.0
2015-03-16,252.13,253.2,251.56,252.44,72869.0
2015-03-17,253.77,258.19,253.7,258.18,85121.0
2015-03-18,258.45,259.19,257.87,258.22,85366.0
2015-03-19,260.68,260.68,258.37,258.99,120601.0
2015-03-20,258.92,259.32,257.42,258.7,81297.0
2015-03-23,259.48,259.88,258.16,258.95,84485.0
2015-03-24,258.58,259.34,257.56,259.16,71439.0
2015-03-25,259.35,259.84,258.38,258.94,84764.0
2015-03-26,256.69,258.08,255.81,255.99,78163.0
2015-03-27,256.41,256.73,255.1,255.54,72668.0
2015-03-30,256.45,256.57,254.91,256.1,68984.0
2015-03-31,257.66,258.43,256.16,257.28,83462.0
2015-04-01,256.44,256.75,254.74,254.97,83087.0
2015-04-02,256.07,256.37,254.7,254.99,76748.0
